	ERR2784728_merged	ERR2784729_merged	ERR2784730_merged	ERR2784731_merged	ERR2784741_merged	ERR2784742_merged	ERR2784743_merged	ERR2784752_merged	ERR2784753_merged	ERR2784754_merged	ERR2784755_merged	ERR2784756_merged	ERR2784757_merged	ERR2784759_merged	ERR2784760_merged	ERR2784761_merged	ERR2784762_merged	ERR2784763_merged	ERR2784780_merged	ERR2784781_merged	ERR2784782_merged	ERR2784783_merged	ERR2784796_merged	ERR2784797_merged	ERR2784798_merged	ERR2784799_merged	ERR2784800_merged	ERR2784801_merged	ERR2784802_merged	ERR2784803_merged	ERR2784804_merged	ERR2784805_merged	ERR2784806_merged	ERR2784807_merged	ERR2784808_merged	ERR2784809_merged	ERR2784810_merged	ERR2784811_merged	ERR2784816_merged	ERR2784817_merged	ERR2784818_merged	ERR2784824_merged	ERR2784826_merged	ERR2784827_merged	SRR11047625_merged	SRR11047626_merged	SRR11047627_merged	SRR11047628_merged	SRR11047629_merged	SRR11047631_merged	SRR11047632_merged	SRR11047633_merged	SRR11047634_merged	SRR11047635_merged	SRR11047636_merged	SRR11047637_merged	SRR11047639_merged	SRR11047640_merged	SRR11047641_merged	SRR11047642_merged	SRR11047643_merged	SRR11047644_merged	SRR11047645_merged	SRR11047647_merged	SRR11047648_merged	SRR11047649_merged	SRR11047650_merged	SRR11047651_merged	SRR11047653_merged	SRR11047654_merged	SRR11047655_merged	SRR11047656_merged	SRR11047657_merged	SRR11047658_merged	SRR11047659_merged	SRR11047660_merged	SRR11047661_merged	SRR11047662_merged	SRR11047663_merged	SRR11047664_merged	SRR11047665_merged	SRR11047666_merged	SRR11047668_merged	SRR11047669_merged	SRR11047670_merged	SRR11047671_merged	SRR11047672_merged	SRR11047673_merged
disease_6473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.25	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.9	1.0	0.45	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.45	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.95	0.0	0.45	0.1	0.2	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0
disease_6474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666666666666666	0.0333333333333333	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	1.0	0.0	1.0	0.5333333333333333	0.0	1.0	0.7	1.0	0.2666666666666666	0.0666666666666666	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.2	0.0	0.0	0.9666666666666668	0.8666666666666667	0.0	1.0	0.2	1.0	1.0	1.0	1.0	1.0	0.5	0.0	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.8333333333333334	1.0	0.2	1.0
disease_6475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0689655172413793	0.0	0.0	0.0	0.0	0.0	0.8620689655172413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.3793103448275862	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.9655172413793104	0.0	1.0	1.0	0.9310344827586208	1.0	0.0344827586206896	0.0	0.0	0.0	0.0	0.5517241379310345	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
disease_6476	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0833333333333333	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	1.0
disease_6477	0.75	0.75	0.75	0.75	0.0	0.75	0.75	0.0	0.5	0.5	0.5	0.75	0.75	0.0	0.75	0.0	0.0	0.0	0.75	0.0	0.0	0.5	0.75	0.75	0.75	0.0	0.75	0.75	0.75	0.75	0.75	0.75	0.0	0.0	0.0	0.5	0.5	0.25	0.75	0.75	0.5	0.5	0.75	0.5	0.75	0.75	1.0	1.0	0.75	0.5	1.0	1.0	0.5	1.0	1.0	0.75	0.75	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.75	0.75	1.0	0.75	0.75	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	0.0	0.0	0.75	0.75	0.75	0.25
disease_6478	0.0	0.0	0.0	0.0	0.0	0.3714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.1428571428571428	1.0	1.0	0.0	1.0	1.0	0.5428571428571428	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.1428571428571428	0.0	0.6857142857142857	1.0	0.0	1.0	0.0	0.5142857142857142	0.1428571428571428	1.0	0.6285714285714286	0.4285714285714285	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.7428571428571429	0.0	0.0
disease_6479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8235294117647058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4705882352941176	0.4705882352941176	0.0	0.0	0.0	0.0	0.0	0.3529411764705882	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.4705882352941176	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.2352941176470588	0.0	0.0	0.6470588235294118	1.0	1.0	1.0	1.0	1.0	1.0	0.1764705882352941	0.3529411764705882	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.5294117647058824	1.0	1.0	1.0
disease_6480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333333333333	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.6666666666666666	0.8666666666666667	0.9666666666666668	1.0	0.0	1.0	0.0	1.0	0.8666666666666667	0.7	0.0	1.0	0.2	1.0	0.0333333333333333	0.0	0.0	0.4666666666666667	0.0	1.0	0.0	0.7666666666666667	1.0	0.0	0.1333333333333333	0.0	1.0	0.0333333333333333	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
disease_6481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.8421052631578947	1.0	0.2631578947368421	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.7894736842105263	0.8421052631578947	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.1578947368421052	0.0	0.0	1.0	0.0	0.0	1.0
disease_6482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3103448275862069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5862068965517241	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.4827586206896552	0.0	0.7586206896551724	1.0	0.8620689655172413	1.0	0.0	1.0	1.0	0.0	0.5862068965517241	0.3103448275862069	1.0	0.0	0.0	0.0	0.1034482758620689	0.0344827586206896	1.0	1.0	1.0	0.0	0.4827586206896552	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.9655172413793104	0.6206896551724138
disease_6483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.4705882352941176	1.0	1.0	1.0	0.0	1.0	0.4705882352941176	0.0	0.0	1.0	1.0	1.0	0.4117647058823529	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
disease_6484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9285714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6428571428571429	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.1428571428571428	0.0	0.6428571428571429	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_6485	0.0	0.0	0.0	0.0	0.2941176470588235	0.2941176470588235	0.0	0.0	0.0	0.0	0.0	0.2352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4117647058823529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6470588235294118	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.8823529411764706	1.0	1.0	0.0	1.0	0.8235294117647058	0.0	0.8823529411764706	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.1176470588235294	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
disease_6486	0.1818181818181818	0.0	0.1818181818181818	0.1818181818181818	0.0	0.0	0.0	0.4545454545454545	0.0	0.0	0.4545454545454545	0.0	0.0	0.0909090909090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4545454545454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4545454545454545	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.4545454545454545	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
disease_6487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3666666666666666	0.0	1.0	1.0	0.8	0.0	1.0	1.0	0.0	1.0	0.0	0.9	1.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.4666666666666667	1.0	0.0	1.0	1.0	0.0	0.5333333333333333	0.0	0.0	1.0	0.0	0.5	0.0
disease_6488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8947368421052632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.6842105263157895	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
disease_6489	0.0	0.1428571428571428	0.0	0.1428571428571428	0.0	0.0	0.1428571428571428	0.0	0.0	0.5714285714285714	0.0	0.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.1428571428571428	0.0	1.0	1.0	0.0	0.1428571428571428	1.0	1.0	1.0	0.1428571428571428	1.0	1.0	1.0	0.1428571428571428	0.0	0.0	0.0	0.0	1.0	1.0	1.0
disease_6490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2307692307692307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.2307692307692307	1.0	0.0	1.0	1.0	0.2307692307692307	0.2307692307692307	1.0	0.2307692307692307	1.0	0.2307692307692307	0.9230769230769232	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.2307692307692307	0.0	1.0	1.0	1.0	0.2307692307692307	0.6923076923076923	1.0	0.2307692307692307	1.0	0.0	0.0	0.2307692307692307	1.0	1.0	1.0	0.0	0.0	0.0	0.2307692307692307	1.0	1.0
disease_6491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
disease_6492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.08	0.0	0.08	0.28	0.16	0.0	0.16	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.16	0.0	0.0	0.0	0.0	1.0	0.36	1.0	0.92	0.08	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.28	0.16	0.6	0.48	0.0	0.6	0.0	0.84	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.16	1.0	0.16	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
disease_6493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.1111111111111111	1.0	0.0	0.0	0.7777777777777778	0.0	0.0	1.0	1.0	0.3888888888888889	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0
disease_6494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5769230769230769	0.0384615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1923076923076923	0.0	0.0	0.0	0.0	0.0	0.0	0.2307692307692307	0.0	1.0	0.9230769230769232	0.0	0.3461538461538461	0.0	0.2692307692307692	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.3076923076923077	1.0	1.0	0.7692307692307693	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.9230769230769232	1.0
disease_6495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.1935483870967742	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.3870967741935484	0.935483870967742	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.8387096774193549	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0
disease_6496	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.2083333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.7916666666666666	1.0	0.0	1.0	0.0	1.0	0.9583333333333334	1.0	0.0	1.0	0.4583333333333333	0.75	0.0	1.0	1.0	0.0	0.0	0.0	0.4583333333333333	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.8333333333333334	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	1.0
disease_6497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.3636363636363636	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0
disease_6498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.1944444444444444	0.2777777777777778	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.25	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.6944444444444444	0.1388888888888889
disease_6499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5733333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.1733333333333333	0.2266666666666666	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5733333333333334	0.0	0.0	0.0	0.0	0.0	0.0533333333333333	0.0	0.0	0.0	0.5866666666666667	0.0133333333333333	0.5866666666666667	0.5866666666666667	0.0133333333333333	0.24	0.12	0.0133333333333333	0.28	0.0133333333333333	1.0	0.0	0.1733333333333333	0.0	0.0133333333333333	0.0133333333333333	0.5866666666666667	0.0133333333333333	0.28	0.5866666666666667	0.0133333333333333	0.0	0.5866666666666667	0.0	0.5866666666666667	0.0133333333333333	0.0133333333333333	0.5466666666666666	0.28	0.0133333333333333	0.28	0.0133333333333333	0.0133333333333333	0.0133333333333333	0.0133333333333333	0.1733333333333333	0.0133333333333333	0.0133333333333333	0.0	0.0	0.1866666666666666	0.0133333333333333	0.0133333333333333	0.0133333333333333
disease_6500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_6501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3703703703703703	0.0	1.0	0.0	0.0	1.0	0.7407407407407407	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.1111111111111111	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.2592592592592592	0.0	0.0	0.1111111111111111	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.1851851851851851	1.0	0.3333333333333333
disease_6502	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_6503	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
disease_6504	0.0	0.875	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.5625	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.4375	0.0	1.0	0.0	1.0	0.0	0.9375	1.0	0.0625	0.625	0.8125	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_6505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4210526315789473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5789473684210527	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.631578947368421	1.0	0.0	1.0	1.0	1.0	0.7368421052631579	0.0	1.0	1.0	1.0	0.0	1.0	0.8947368421052632	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.3157894736842105	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.2105263157894736	0.9473684210526316	0.0
